time,0
1871-12-15,-0.601034
1872-01-15,-1.00346
1872-02-15,-1.14785
1872-03-15,-1.22918
1872-04-15,-1.20547
1872-05-15,-1.04805
1872-06-15,-1.16145
1872-07-15,0.0773373
1872-08-15,-1.32351
1872-09-15,-1.1284
1872-10-15,-1.75631
1872-11-15,-1.57933
1872-12-15,-1.52919
1873-01-15,-1.53597
1873-02-15,-1.7456
1873-03-15,-1.61153
1873-04-15,-1.26234
1873-05-15,-1.00271
1873-06-15,-0.597971
1873-07-15,-0.317423
1873-08-15,-0.124741
1873-09-15,-0.193033
1873-10-15,-1.03375
1873-11-15,-0.99238
1873-12-15,-1.01341
1874-01-15,-1.48442
1874-02-15,-1.81215
1874-03-15,-1.74491
1874-04-15,-1.57287
1874-05-15,-1.4028
1874-06-15,-1.20657
1874-07-15,-1.35385
1874-08-15,-1.27184
1874-09-15,-1.32745
1874-10-15,-1.34301
1874-11-15,-1.58767
1874-12-15,-1.38751
1875-01-15,-0.869558
1875-02-15,-0.961113
1875-03-15,-0.764271
1875-04-15,-0.946268
1875-05-15,-0.860918
1875-06-15,-1.03347
1875-07-15,-0.844315
1875-08-15,-1.00974
1875-09-15,-1.05213
1875-10-15,-1.31846
1875-11-15,-1.09646
1875-12-15,-0.978815
1876-01-15,-0.70402
1876-02-15,-1.15969
1876-03-15,-1.31452
1876-04-15,-1.76352
1876-05-15,-1.52898
1876-06-15,-0.663219
1876-07-15,-0.0729427
1876-08-15,-0.357441
1876-09-15,-0.485723
1876-10-15,-0.0255909
1876-11-15,0.0524597
1876-12-15,0.293516
1877-01-15,0.470211
1877-02-15,0.418518
1877-03-15,0.74691
1877-04-15,0.55862
1877-05-15,0.310682
1877-06-15,0.32506
1877-07-15,1.03994
1877-08-15,1.91564
1877-09-15,2.00026
1877-10-15,2.13368
1877-11-15,2.48687
1877-12-15,2.43731
1878-01-15,2.42264
1878-02-15,2.55058
1878-03-15,0.851419
1878-04-15,1.22068
1878-05-15,1.20854
1878-06-15,-0.12142
1878-07-15,-0.889954
1878-08-15,-0.782511
1878-09-15,-1.09794
1878-10-15,-1.39255
1878-11-15,-1.57981
1878-12-15,-1.38145
1879-01-15,-1.2476
1879-02-15,-0.418213
1879-03-15,-0.77739
1879-04-15,-0.765228
1879-05-15,-0.834898
1879-06-15,-1.04947
1879-07-15,-1.36067
1879-08-15,-1.33566
1879-09-15,-1.27035
1879-10-15,-1.56848
1879-11-15,-1.59688
1879-12-15,-1.33974
1880-01-15,-1.78211
1880-02-15,-1.43026
1880-03-15,-0.752201
1880-04-15,-1.13456
1880-05-15,-0.453018
1880-06-15,-0.34066
1880-07-15,-0.305534
1880-08-15,-0.366371
1880-09-15,-0.190054
1880-10-15,-0.164972
1880-11-15,-0.130911
1880-12-15,-0.100515
1881-01-15,0.0603313
1881-02-15,0.00829697
1881-03-15,0.29365
1881-04-15,0.222481
1881-05-15,0.188791
1881-06-15,-0.0289497
1881-07-15,-0.154964
1881-08-15,-0.298941
1881-09-15,-0.337734
1881-10-15,-0.610281
1881-11-15,-0.62051
1881-12-15,-0.0381355
1882-01-15,-0.529079
1882-02-15,-0.252743
1882-03-15,0.0424595
1882-04-15,0.186491
1882-05-15,0.117111
1882-06-15,-0.58881
1882-07-15,-0.844744
1882-08-15,-0.711891
1882-09-15,-1.09158
1882-10-15,-1.30638
1882-11-15,-1.31806
1882-12-15,-0.966425
1883-01-15,-0.64819
1883-02-15,-0.251682
1883-03-15,-0.0559902
1883-04-15,0.240391
1883-05-15,-0.207539
1883-06-15,-0.37076
1883-07-15,-0.279564
1883-08-15,-0.447981
1883-09-15,-0.582884
1883-10-15,-0.528893
1883-11-15,-0.281361
1883-12-15,-0.409225
1884-01-15,-0.0450783
1884-02-15,0.0683174
1884-03-15,-0.414841
1884-04-15,0.0858212
1884-05-15,0.0510807
1884-06-15,-0.0989399
1884-07-15,-0.399794
1884-08-15,-0.58177
1884-09-15,0.0652771
1884-10-15,0.0467281
1884-11-15,0.35413
1884-12-15,0.347126
1885-01-15,0.266861
1885-02-15,-0.0150528
1885-03-15,-0.17457
1885-04-15,-0.42915
1885-05-15,-0.234388
1885-06-15,-0.108829
1885-07-15,-0.165613
1885-08-15,-0.177361
1885-09-15,0.296146
1885-10-15,0.801489
1885-11-15,0.78348
1885-12-15,0.706924
1886-01-15,0.315722
1886-02-15,-0.377981
1886-03-15,-0.87813
1886-04-15,-0.748039
1886-05-15,-1.15243
1886-06-15,-1.73378
1886-07-15,-1.47657
1886-08-15,-1.42234
1886-09-15,-1.41135
1886-10-15,-1.74051
1886-11-15,-1.84076
1886-12-15,-2.4165
1887-01-15,-2.57645
1887-02-15,-2.42727
1887-03-15,-1.64886
1887-04-15,-1.35379
1887-05-15,-1.24213
1887-06-15,-0.996099
1887-07-15,-0.696953
1887-08-15,-0.545151
1887-09-15,-0.433294
1887-10-15,-0.396643
1887-11-15,-0.173321
1887-12-15,-0.130865
1888-01-15,0.1446
1888-02-15,0.483889
1888-03-15,0.376419
1888-04-15,0.26967
1888-05-15,0.257381
1888-06-15,0.48175
1888-07-15,0.424877
1888-08-15,0.45697
1888-09-15,1.06513
1888-10-15,1.54679
1888-11-15,1.81544
1888-12-15,2.21264
1889-01-15,2.22216
1889-02-15,2.02936
1889-03-15,1.13629
1889-04-15,0.729271
1889-05-15,0.431141
1889-06-15,-0.256001
1889-07-15,-1.6573
1889-08-15,-1.68827
1889-09-15,-1.85644
1889-10-15,-2.41704
1889-11-15,-2.05452
1889-12-15,-1.96676
1890-01-15,-2.05122
1890-02-15,-2.50312
1890-03-15,-1.62786
1890-04-15,-1.47435
1890-05-15,-0.943298
1890-06-15,-0.955921
1890-07-15,-1.06044
1890-08-15,-1.05751
1890-09-15,-1.25594
1890-10-15,-1.24335
1890-11-15,-1.31109
1890-12-15,-0.304384
1891-01-15,0.065321
1891-02-15,-0.167103
1891-03-15,-0.238861
1891-04-15,0.331131
1891-05-15,0.284161
1891-06-15,0.14847
1891-07-15,-0.068264
1891-08-15,-0.328041
1891-09-15,-0.443983
1891-10-15,-0.267323
1891-11-15,-0.13615
1891-12-15,-0.307116
1892-01-15,-0.52479
1892-02-15,-0.487902
1892-03-15,-0.801361
1892-04-15,-0.661638
1892-05-15,-0.696489
1892-06-15,-0.891769
1892-07-15,-1.2237
1892-08-15,-1.51346
1892-09-15,-1.66994
1892-10-15,-2.04567
1892-11-15,-1.86642
1892-12-15,-1.65285
1893-01-15,-1.52261
1893-02-15,-1.44311
1893-03-15,-1.55443
1893-04-15,-1.43902
1893-05-15,-1.19602
1893-06-15,-1.1715
1893-07-15,-1.38789
1893-08-15,-1.62977
1893-09-15,-1.5506
1893-10-15,-1.86313
1893-11-15,-1.59984
1893-12-15,-1.5007
1894-01-15,-1.50733
1894-02-15,-1.56181
1894-03-15,-1.68537
1894-04-15,-1.40133
1894-05-15,-1.16287
1894-06-15,-0.984871
1894-07-15,-1.44037
1894-08-15,-1.22716
1894-09-15,-1.35904
1894-10-15,-1.26657
1894-11-15,-1.23804
1894-12-15,-0.819515
1895-01-15,-0.82662
1895-02-15,-1.08138
1895-03-15,-0.957291
1895-04-15,-0.639139
1895-05-15,0.0955811
1895-06-15,-0.23123
1895-07-15,-0.242323
1895-08-15,-0.293831
1895-09-15,0.0464764
1895-10-15,0.102669
1895-11-15,0.13369
1895-12-15,0.292955
1896-01-15,0.00845146
1896-02-15,0.014328
1896-03-15,0.0599804
1896-04-15,0.153641
1896-05-15,0.0155811
1896-06-15,0.395889
1896-07-15,0.847986
1896-08-15,0.791769
1896-09-15,0.796526
1896-10-15,0.917238
1896-11-15,1.56724
1896-12-15,1.59542
1897-01-15,1.41057
1897-02-15,0.892618
1897-03-15,0.26338
1897-04-15,-0.196678
1897-05-15,-0.307138
1897-06-15,-0.39673
1897-07-15,-0.352194
1897-08-15,-0.591961
1897-09-15,-0.480783
1897-10-15,-0.778622
1897-11-15,-1.36892
1897-12-15,-0.737055
1898-01-15,-0.395309
1898-02-15,-0.738373
1898-03-15,-1.33623
1898-04-15,-0.732859
1898-05-15,-0.483358
1898-06-15,-0.611919
1898-07-15,-1.14572
1898-08-15,-1.44431
1898-09-15,-1.26166
1898-10-15,-1.17773
1898-11-15,-1.20631
1898-12-15,-1.33175
1899-01-15,-0.881868
1899-02-15,-1.14664
1899-03-15,-0.872231
1899-04-15,-0.196959
1899-05-15,-0.299709
1899-06-15,-0.465351
1899-07-15,-0.244574
1899-08-15,-0.0817108
1899-09-15,0.0330963
1899-10-15,0.201797
1899-11-15,0.873878
1899-12-15,1.1811
1900-01-15,1.18393
1900-02-15,1.14557
1900-03-15,0.938061
1900-04-15,0.747551
1900-05-15,0.865871
1900-06-15,0.556419
1900-07-15,0.458637
1900-08-15,-0.0517197
1900-09-15,-0.154184
1900-10-15,-0.0391026
1900-11-15,-0.117962
1900-12-15,0.0339355
1901-01-15,0.24777
1901-02-15,0.190197
1901-03-15,-0.25601
1901-04-15,-0.197689
1901-05-15,-0.569469
1901-06-15,-0.772301
1901-07-15,-0.864054
1901-08-15,-0.846031
1901-09-15,-0.826303
1901-10-15,-0.913252
1901-11-15,-0.618311
1901-12-15,-0.486385
1902-01-15,-0.242769
1902-02-15,-0.332863
1902-03-15,-0.102541
1902-04-15,0.504591
1902-05-15,0.400942
1902-06-15,0.75823
1902-07-15,1.179
1902-08-15,1.36914
1902-09-15,1.57488
1902-10-15,1.76006
1902-11-15,1.80878
1902-12-15,1.46054
1903-01-15,1.30591
1903-02-15,1.08291
1903-03-15,0.527531
1903-04-15,-0.0633888
1903-05-15,-0.347179
1903-06-15,-0.52099
1903-07-15,-0.918034
1903-08-15,-1.71959
1903-09-15,-1.63476
1903-10-15,-1.6722
1903-11-15,-1.67646
1903-12-15,-1.4481
1904-01-15,-1.83941
1904-02-15,-1.91464
1904-03-15,-1.84854
1904-04-15,-0.97802
1904-05-15,-0.603649
1904-06-15,-0.43799
1904-07-15,-0.399633
1904-08-15,-0.36178
1904-09-15,-0.426514
1904-10-15,-0.170752
1904-11-15,0.343599
1904-12-15,0.599525
1905-01-15,0.632181
1905-02-15,0.690449
1905-03-15,0.672359
