"year","time","tmax","gmst","q90","ex90","q90_ann","ex_ann"
1969,"1969-10-14",4.9241204,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-15",5.061745,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-16",7.2283525,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-17",7.3046775,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-18",7.5337324,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-19",7.5663643,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-20",6.048272,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-21",4.5435424,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-22",2.450834,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-23",1.9008048,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-24",1.9198549,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-25",2.9142413,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-26",3.2430365,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-27",1.3846062,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-28",1.2070554,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-29",-0.43217385,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-30",-1.1004468,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-10-31",-2.3679879,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-01",-3.075429,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-02",-4.2606235,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-03",-5.4520864,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-04",-6.610092,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-05",-5.652658,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-06",-3.3976035,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-07",-1.8433858,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-08",-0.1213143,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-09",-0.29591015,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-10",-0.036029767,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-11",-0.7384146,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-12",0.7927306,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-13",1.1207614,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-14",-0.57707095,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-15",-1.0426924,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-16",-0.13646893,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-17",-0.5088325,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-18",-1.5442411,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-19",-2.481379,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-20",-3.2712786,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-21",-3.339026,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-22",-4.494779,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-23",-8.276624,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-24",-8.449867,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-25",-9.634599,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-26",-10.634427,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-27",-9.4139,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-28",-7.7742157,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-29",-8.607504,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-11-30",-9.460337,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-01",-3.7094805,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-02",-3.0151126,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-03",-4.617424,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-04",-6.516054,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-05",-8.884828,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-06",-13.731534,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-07",-10.954083,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-08",-7.114095,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-09",-1.5478895,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-10",1.2825985,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-11",0.26364973,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-12",-1.8441594,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-13",-4.9949045,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-14",-5.09273,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-15",-5.7926006,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-16",-8.431199,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-17",-12.457718,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-18",-13.135771,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-19",-13.804866,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-20",-16.083628,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-21",-17.861153,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-22",-14.570092,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-23",-10.958968,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-24",-8.230151,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-25",-8.111359,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-26",-5.8094215,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-27",-4.4516764,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-28",-3.51734,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-29",-5.1252947,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-30",-4.744001,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1969,"1969-12-31",-2.5114534,-1.157304334,15.8636970229626,FALSE,18.0848036,FALSE
1970,"1970-01-01",-6.6725755,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-02",-8.84891,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-03",-9.611955,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-04",-10.758558,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-05",-12.588438,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-06",-14.199396,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-07",-14.755055,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-08",-12.662791,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-09",-10.399131,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-10",-9.047927,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-11",-8.609403,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-12",-10.311369,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-13",-12.381203,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-14",-13.903446,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-15",-15.839133,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-16",-13.065714,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-17",-12.138172,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-18",-11.859711,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-19",-9.8968725,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-20",-6.151136,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-21",-3.8667202,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-22",-4.7522335,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-23",-5.526332,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-24",-6.5297995,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-25",-7.131743,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-26",-7.637969,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-27",-7.9877396,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-28",-8.877051,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-29",-10.441581,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-30",-8.234921,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-01-31",-3.7780025,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-01",-3.019056,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-02",-8.819461,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-03",-11.204873,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-04",-12.746763,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-05",-13.058169,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-06",-11.035674,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-07",-10.945679,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-08",-11.745675,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-09",-12.6178665,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-10",-14.959647,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-11",-14.536443,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-12",-15.171071,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-13",-16.377977,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-14",-17.095016,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-15",-16.48483,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-16",-15.909231,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-17",-17.330906,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-18",-18.496464,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-19",-16.08096,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-20",-14.045181,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-21",-12.74269,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-22",-11.783835,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-23",-12.705392,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-24",-12.490542,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-25",-9.337386,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-26",-8.597249,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-27",-8.261483,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-02-28",-5.2612367,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-01",-3.0782948,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-02",-5.2515664,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-03",-4.8472934,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-04",-4.4382973,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-05",-3.4977028,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-06",-2.6610622,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-07",-0.8574339,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-08",-1.3801471,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-09",-1.6569974,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-10",-2.789969,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-11",-3.0503328,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-12",-2.9292102,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-13",-4.5580673,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-14",-3.8536868,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-15",-3.1119156,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-16",-3.1180665,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-17",-2.718878,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-18",-1.1321541,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-19",-1.1827142,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-20",-2.1677945,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-21",-3.623476,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-22",-3.1484265,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-23",-2.378186,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-24",-1.6443334,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-25",0.2838397,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-26",-1.6328311,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-27",-1.8088567,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-28",-2.0410368,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-29",-2.130537,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-30",-3.0518918,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-03-31",-4.0089445,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-01",-4.0497684,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-02",-3.389353,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-03",-2.9933329,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-04",-2.0458758,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-05",-2.2953498,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-06",-0.07626218,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-07",1.1064508,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-08",1.8894432,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-09",1.3040345,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-10",1.1826468,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-11",-0.16423562,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-12",0.68126065,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-13",1.0590781,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-14",0.017700871,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-15",0.30843005,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-16",3.7792585,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-17",3.982187,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-18",2.2340233,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-19",-0.63310796,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-20",-0.14165826,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-21",0.9557347,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-22",1.7909566,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-23",1.0491377,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-24",-1.0541347,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-25",-0.6706809,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-26",0.7858588,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-27",1.2892107,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-28",-0.00770232,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-29",1.8487595,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-04-30",3.412995,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-01",4.4971185,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-02",5.1238394,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-03",5.9657607,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-04",6.984029,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-05",7.1868424,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-06",7.927616,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-07",8.404597,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-08",9.424239,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-09",10.727537,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-10",10.040472,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-11",9.278897,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-12",10.3500805,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-13",8.818538,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-14",5.5388103,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-15",4.140674,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-16",5.728112,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-17",6.9519377,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-18",7.5073385,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-19",6.624025,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-20",6.0048423,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-21",6.3718085,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-22",5.709426,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-23",4.960771,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-24",7.093056,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-25",9.686865,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-26",10.342423,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-27",9.779658,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-28",12.314654,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-29",12.901867,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-30",12.794899,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-05-31",13.055956,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-01",11.80332,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-02",11.188655,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-03",13.376138,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-04",16.823015,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-05",20.616415,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-06",17.926075,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-07",19.081572,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-08",20.802847,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-09",20.69263,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-10",21.68191,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-11",16.010424,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-12",12.30311,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-13",10.723911,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-14",12.07465,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-15",14.3080845,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-16",18.123281,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-17",16.570494,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-18",17.23991,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-19",18.331774,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-20",17.165302,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-21",15.635214,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-06-22",17.508326,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-06-23",20.78188,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-24",22.30387,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-25",21.1706,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-26",19.231531,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-27",17.880596,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-28",18.824896,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-29",20.252317,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-06-30",21.461853,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-01",20.617083,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-02",19.774837,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-03",17.91665,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-04",16.083555,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-05",14.866447,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-06",14.487216,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-07",14.931,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-08",16.208473,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-09",20.154272,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-10",21.316418,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-11",17.970514,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-12",14.532284,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-13",13.694584,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-14",13.901618,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-15",13.81652,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-16",11.840235,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-17",14.0674095,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-18",16.16348,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-19",18.368315,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-20",20.877174,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-21",18.719051,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-22",15.52085,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-23",14.1970415,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-24",13.842801,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-25",14.751051,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-07-26",16.584263,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-27",19.465172,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-28",18.948391,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-07-29",16.86751,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-30",16.31326,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-07-31",17.922081,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-01",16.427439,-1.17188767,15.838477130812,TRUE,17.561726,FALSE
1970,"1970-08-02",19.02649,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-03",20.865486,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-04",20.576006,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-05",20.216097,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-06",19.507084,-1.17188767,15.838477130812,TRUE,17.561726,TRUE
1970,"1970-08-07",14.015665,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-08-08",13.428203,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
1970,"1970-08-09",14.397719,-1.17188767,15.838477130812,FALSE,17.561726,FALSE
